203,0.256637
204,0.253665
205,0.261418
206,0.252564
207,0.250101
208,0.252751
209,0.268511
210,0.27688
211,0.313346
212,0.281623
213,0.259684
214,0.245633
215,0.253442
216,0.251904
217,0.259537
218,0.264384
219,0.267707
220,0.326108
221,0.267194
222,0.334582
223,0.242577
224,0.282687
225,0.298135
226,0.23874
227,0.250843
228,0.263458
229,0.268392
230,0.243826
231,0.235696
232,0.302515
233,0.251444
234,0.234903
235,0.249567
236,0.235292
237,0.252079
238,0.344919
239,0.242514
240,0.240557
241,0.332849
242,0.262422
243,0.265716
244,0.258778
245,0.263644
246,0.232577
247,0.231572
248,0.232686
249,0.226438
250,0.286228
251,0.246811
252,0.230836
253,0.227193
254,0.248809
255,0.233815
256,0.246449
257,0.236563
258,0.242016
259,0.233943
260,0.227236
261,0.220763
262,0.305925
263,0.238551
264,0.299114
265,0.254713
266,0.240385
267,0.25179
268,0.341834
269,0.249386
270,0.33502
271,0.238333
272,0.267747
273,0.309015
274,0.252346
275,0.25956
276,0.240455
277,0.247745
278,0.238913
279,0.243746
280,0.307451
281,0.254978
282,0.241612
283,0.267157
284,0.259678
285,0.246329
286,0.265731
287,0.237549
288,0.238789
289,0.25745
290,0.247519
291,0.240805
292,0.240435
293,0.230508
294,0.236305
295,0.25958
296,0.278002
297,0.268432
298,0.258273
299,0.250001
300,0.238646
301,0.247859
302,0.248523
303,0.251641
304,0.24364
305,0.268925
306,0.236081
307,0.232301
308,0.272641
309,0.234285
310,0.231465
311,0.229314
312,0.242208
313,0.227307
314,0.264648
315,0.224501
316,0.228167
317,0.234465
318,0.268548
319,0.235376
320,0.228472
321,0.236445
322,0.223455
323,0.219322
324,0.296876
325,0.24989
326,0.23152
327,0.274928
328,0.232687
329,0.251509
330,0.22572
331,0.314658
332,0.234597
333,0.239591
334,0.228831
335,0.223242
336,0.219751
337,0.243409
338,0.239671
339,0.23375
340,0.28635
341,0.24619
342,0.248989
343,0.232642
344,0.252927
345,0.251461
346,0.353761
347,0.23035
348,0.217557
349,0.225226
350,0.244046
351,0.244258
352,0.27333
353,0.246476
354,0.236972
355,0.22859
356,0.235764
357,0.229989
358,0.233445
359,0.22188
360,0.242129
361,0.22439
362,0.276696
363,0.251475
364,0.212442
365,0.234777
366,0.229411
367,0.295172
368,0.229106
369,0.217538
370,0.243051
371,0.268373
372,0.226013
373,0.232126
374,0.256797
375,0.244568
376,0.237341
377,0.261015
378,0.214967
379,0.369185
380,0.283618
381,0.240251
382,0.240271
383,0.235072
384,0.226397
385,0.241077
386,0.222334
387,0.220815
388,0.246595
389,0.216459
390,0.223046
391,0.246927
392,0.210092
393,0.229045
394,0.213027
395,0.211935
396,0.22465
397,0.236753
398,0.211717
399,0.233731
400,0.207993
401,0.217517
402,0.219211
403,0.275479
404,0.216663
405,0.202277
406,0.240889
407,0.211961
408,0.231221
409,0.20484
410,0.214253
411,0.2106
412,0.215279
413,0.246265
414,0.230406
415,0.222931
416,0.206133
417,0.217057
418,0.228112
419,0.213393
420,0.228984
421,0.293733
422,0.223762
423,0.219854
424,0.246725
425,0.229551
426,0.216113
427,0.221303
428,0.228843
429,0.223414
430,0.214297
431,0.226456
432,0.228495
433,0.219695
434,0.214889
435,0.315515
436,0.227211
437,0.223666
438,0.206188
439,0.234665
440,0.212785
441,0.253388
442,0.232888
443,0.201357
444,0.238723
445,0.201389
446,0.215632
447,0.226557
448,0.22571
449,0.207893
450,0.205572
451,0.211336
452,0.201111
453,0.218349
454,0.231003
455,0.233719
456,0.217822
457,0.207855
458,0.203542
459,0.210666
460,0.219646
461,0.222269
462,0.224858
463,0.228257
464,0.209724
465,0.209513
466,0.209951
467,0.201409
468,0.224367
469,0.209144
470,0.220297
471,0.212632
472,0.214067
473,0.224577
474,0.366465
475,0.206995
476,0.202447
477,0.196622
478,0.197466
479,0.215153
480,0.2137
481,0.208399
482,0.19808
483,0.2534
484,0.223778
485,0.305267
486,0.212588
487,0.219266
488,0.208614
489,0.210208
490,0.199308
491,0.205178
492,0.219179
493,0.197192
494,0.199057
495,0.196206
496,0.190641
497,0.271068
498,0.193181
499,0.201142
500,0.191905
501,0.191838
502,0.198445
503,0.200406
504,0.191753
505,0.206046
506,0.24675
507,0.203587
508,0.19801
509,0.259669
510,0.213157
511,0.329153
512,0.195059
513,0.202644
514,0.1922
515,0.197402
516,0.212916
517,0.250513
518,0.203252
519,0.204708
520,0.197732
521,0.287144
522,0.210578
523,0.198137
524,0.216398
525,0.211342
526,0.198535
527,0.196907
528,0.193845
529,0.201152
530,0.24506
531,0.217784
532,0.220032
533,0.225289
534,0.212907
535,0.203227
536,0.205269
537,0.192182
538,0.231656
539,0.213759
540,0.19791
541,0.24725
542,0.226294
543,0.19683
544,0.203633
545,0.196006
546,0.255504
547,0.199802
548,0.198967
549,0.197835
550,0.22609
551,0.20219
552,0.196685
553,0.194661
554,0.209725
555,0.188952
556,0.206263
557,0.199931
558,0.216952
559,0.214233
560,0.20233
561,0.218031
562,0.190562
563,0.198817
564,0.264316
565,0.207202
566,0.207935
567,0.20739
568,0.224816
569,0.210296
570,0.19967
571,0.204293
572,0.191831
573,0.204407
574,0.215653
575,0.204696
576,0.207746
577,0.1993
578,0.195031
579,0.195341
580,0.19022
581,0.188967
582,0.189639
583,0.23498
584,0.194401
585,0.188922
586,0.192651
587,0.195836
588,0.186826
589,0.198006
590,0.197141
591,0.200011
592,0.186728
593,0.264101
594,0.200225
595,0.190845
596,0.193152
597,0.191788
598,0.200354
599,0.198425
600,0.209976
601,0.193487
602,0.209679
603,0.190236
604,0.192931
605,0.20123
606,0.215505
607,0.211394
608,0.193541
609,0.183519
610,0.204714
611,0.20448
612,0.192617
613,0.186705
614,0.230636
615,0.205406
616,0.205388
617,0.185413
618,0.210982
619,0.202525
620,0.191907
621,0.205152
622,0.227714
623,0.195244
624,0.191303
625,0.193649
626,0.201007
627,0.208839
628,0.213331
629,0.199678
630,0.228135
631,0.201241
632,0.203488
633,0.198972
634,0.206757
635,0.197825
636,0.190126
637,0.220059
638,0.190395
639,0.192025
640,0.188191
641,0.209543
642,0.20014
643,0.195416
644,0.199655
645,0.181623
646,0.211681
647,0.221479
648,0.197131
649,0.201779
650,0.211729
651,0.183617
652,0.190677
653,0.18144
654,0.19411
655,0.189114
656,0.180713
657,0.232381
658,0.191011
659,0.180547
660,0.200945
661,0.189688
662,0.204693
663,0.191089
664,0.190825
665,0.181728
666,0.200287
667,0.190137
668,0.185442
669,0.183062
670,0.184655
671,0.183275
672,0.191615
673,0.181361
674,0.199202
675,0.181563
676,0.18866
677,0.217322
678,0.18685
679,0.185419
680,0.183509
681,0.203745
682,0.188056
683,0.237961
684,0.19355
685,0.1792
686,0.191143
687,0.183761
688,0.207195
689,0.190801
690,0.189701
691,0.196971
692,0.188962
693,0.176564
694,0.175051
695,0.181117
696,0.178893
697,0.256883
698,0.217405
699,0.207568
700,0.192619
701,0.197149
702,0.195127
703,0.191573
704,0.191536
705,0.186767
706,0.182916
707,0.185644
708,0.180322
709,0.240388
710,0.215318
711,0.1979
712,0.194029
713,0.197448
714,0.198257
715,0.238046
716,0.277
717,0.215516
718,0.281544
719,0.24365
720,0.203868
721,0.203417
722,0.198939
723,0.232756
724,0.200156
725,0.194625
726,0.183248
727,0.197176
728,0.187326
729,0.186235
730,0.217958
731,0.188418
732,0.256113
733,0.199768
734,0.19457
735,0.199315
736,0.215818
737,0.183619
738,0.186851
739,0.185773
740,0.198809
741,0.191581
742,0.186585
743,0.198329
744,0.192607
745,0.178731
746,0.189398
747,0.193384
748,0.184072
749,0.184371
750,0.20249
751,0.178963
752,0.20314
753,0.197779
754,0.200658
755,0.190933
756,0.19711
757,0.201767
758,0.186383
759,0.183266
760,0.197786
761,0.196444
762,0.183396
763,0.212114
764,0.179708
765,0.193319
766,0.185778
767,0.214804
768,0.181903
769,0.200043
770,0.195574
771,0.194449
772,0.199487
773,0.194164
774,0.199358
775,0.189302
776,0.196118
777,0.187234
778,0.200821
779,0.182775
780,0.195656
781,0.195526
782,0.192623
783,0.191932
784,0.202784
785,0.187078
786,0.183135
787,0.207986
788,0.197729
789,0.214664
790,0.182833
791,0.18317
792,0.188774
793,0.209238
794,0.192405
795,0.194848
796,0.236804
797,0.192487
798,0.23099
799,0.197248
800,0.206734
801,0.18155
802,0.184679
803,0.175311
804,0.189616
805,0.188903
806,0.197056
807,0.192832
808,0.188083
809,0.195302
810,0.185314
811,0.18558
812,0.202068
813,0.190793
814,0.211114
815,0.176176
816,0.179636
817,0.181953
818,0.181234
819,0.175806
820,0.181104
821,0.169558
822,0.203115
823,0.169922
824,0.184231
825,0.185796
826,0.193146
827,0.181474
828,0.190388
829,0.182195
830,0.186718
831,0.192568
832,0.197239
833,0.175822
834,0.201024
835,0.171278
836,0.183123
837,0.184643
838,0.205375
839,0.17542
840,0.190817
841,0.196895
842,0.19004
843,0.181814
844,0.189441
845,0.194565
846,0.176914
847,0.174915
848,0.186015
849,0.184501
850,0.179314
851,0.178921
852,0.167956
853,0.188056
854,0.174765
855,0.182357
856,0.180069
857,0.171969
858,0.186565
859,0.181822
860,0.177508
861,0.172064
862,0.184249
863,0.183146
864,0.189458
865,0.175808
866,0.179637
867,0.180976
868,0.186034
869,0.187006
870,0.180858
871,0.173476
872,0.17083
873,0.20387
874,0.185147
875,0.210143
876,0.181542
877,0.177523
878,0.170321
879,0.181819
880,0.166986
881,0.170887
882,0.174121
883,0.191283
884,0.185412
885,0.174428
886,0.182568
887,0.179366
888,0.173838
889,0.183882
890,0.182216
891,0.179925
892,0.167323
893,0.178692
894,0.179736
895,0.182646
896,0.180822
897,0.188534
898,0.175148
899,0.190251
900,0.172779
901,0.167522
902,0.20552
903,0.176653
904,0.171455
905,0.192662
906,0.195469
907,0.198783
908,0.189474
909,0.174929
910,0.186402
911,0.248684
912,0.213754
913,0.230531
914,0.182957
915,0.187475
916,0.18263
917,0.184673
918,0.185819
919,0.204305
920,0.174817
921,0.207826
922,0.178937
923,0.186217
924,0.186134
925,0.213897
926,0.171252
927,0.174252
928,0.173199
929,0.18111
930,0.192524
931,0.188057
932,0.183821
933,0.180773
934,0.179756
935,0.206852
936,0.186637
937,0.184924
938,0.181311
939,0.179358
940,0.187186
941,0.179502
942,0.180621
943,0.193315
944,0.201245
945,0.173272
946,0.183916
947,0.161943
948,0.18026
949,0.191875
950,0.182826
951,0.188315
952,0.187564
953,0.169575
954,0.175092
955,0.168728
956,0.171826
957,0.189557
958,0.195255
959,0.181067
960,0.167715
961,0.214793
962,0.186768
963,0.174997
964,0.17348
965,0.187934
966,0.178592
967,0.185622
968,0.185386
969,0.186396
970,0.165158
971,0.179129
972,0.180768
973,0.173764
974,0.197989
975,0.175678
976,0.193786
977,0.177268
978,0.175629
979,0.186993
980,0.202503
981,0.172565
982,0.182004
983,0.180238
984,0.189412
985,0.194349
986,0.172357
987,0.190286
988,0.184908
989,0.177799
990,0.17854
991,0.179526
992,0.184606
993,0.174064
994,0.183248
995,0.171813
996,0.169861
997,0.163398
998,0.180901
999,0.181941
1000,0.19938
1001,0.183091
1002,0.188063
1003,0.176974
1004,0.180153
1005,0.181998
1006,0.177931
1007,0.168297
1008,0.18056
1009,0.18175
1010,0.160574
1011,0.188499
1012,0.171085
1013,0.175527
1014,0.18032
1015,0.175564
1016,0.177665
1017,0.174084
1018,0.177725
1019,0.177743
1020,0.193767
1021,0.16543
1022,0.189391
1023,0.191982
1024,0.162625
1025,0.176152
1026,0.177768
1027,0.162761
1028,0.179731
1029,0.168249
1030,0.17323
1031,0.176329
1032,0.185444
1033,0.181305
1034,0.165747
1035,0.189919
1036,0.183346
1037,0.181487
1038,0.171282
1039,0.203213
1040,0.202008
1041,0.176079
1042,0.175858
1043,0.182372
1044,0.188347
1045,0.176889
1046,0.186883
1047,0.171139
1048,0.180066
1049,0.184804
1050,0.180947
1051,0.178534
1052,0.190125
1053,0.180683
1054,0.176208
1055,0.172011
1056,0.176035
1057,0.174565
1058,0.191111
1059,0.171353
1060,0.213872
1061,0.227654
1062,0.197859
1063,0.180791
1064,0.176971
1065,0.168919
1066,0.176635
1067,0.171946
1068,0.187497
1069,0.182922
1070,0.171471
1071,0.172372
1072,0.179719
1073,0.175397
1074,0.175502
1075,0.190911
1076,0.186762
1077,0.16856
1078,0.18205
1079,0.183745
1080,0.172681
1081,0.180059
1082,0.184996
1083,0.163125
1084,0.166883
1085,0.168818
1086,0.169352
1087,0.204527
1088,0.17876
1089,0.171878
1090,0.172009
1091,0.173195
1092,0.174293
1093,0.16612
1094,0.163848
1095,0.173738
1096,0.180991
1097,0.164381
1098,0.175499
1099,0.178321
1100,0.173403
1101,0.177821
1102,0.174749
1103,0.187337
1104,0.198417
1105,0.168602
1106,0.186765
1107,0.159162
1108,0.168021
1109,0.170375
1110,0.175392
1111,0.156693
1112,0.168733
1113,0.169023
1114,0.187235
1115,0.166592
1116,0.163693
1117,0.180158
1118,0.168977
1119,0.172735
1120,0.166358
1121,0.176092
1122,0.164434
1123,0.172216
1124,0.170884
1125,0.199918
1126,0.160877
1127,0.182202
1128,0.176147
1129,0.185064
1130,0.17292
1131,0.178609
1132,0.165313
1133,0.188473
1134,0.154755
1135,0.162397
1136,0.1789
1137,0.175111
1138,0.174284
1139,0.165227
1140,0.161511
1141,0.166702
1142,0.166602
1143,0.165149
1144,0.168607
1145,0.164547
1146,0.170554
1147,0.149141
1148,0.174249
1149,0.163068
1150,0.168039
1151,0.180705
1152,0.176098
1153,0.163272
1154,0.1706
1155,0.189927
1156,0.156823
1157,0.16703
1158,0.170907
1159,0.181724
1160,0.191551
1161,0.168006
1162,0.172441
1163,0.176944
1164,0.168682
1165,0.178082
1166,0.184923
1167,0.157977
1168,0.226493
1169,0.16563
1170,0.164516
1171,0.17229
1172,0.238051
1173,0.163838
1174,0.152274
1175,0.16897
1176,0.174653
1177,0.15918
1178,0.187098
1179,0.17206
1180,0.163935
1181,0.159916
1182,0.167161
1183,0.185527
1184,0.173616
1185,0.169998
1186,0.184698
1187,0.168391
1188,0.167135
1189,0.156083
1190,0.171146
1191,0.169025
1192,0.168979
1193,0.175866
1194,0.177478
1195,0.162847
1196,0.157439
1197,0.161117
1198,0.147139
1199,0.156575
1200,0.165887
1201,0.155035
1202,0.162657
1203,0.179718
1204,0.162857
1205,0.161022
1206,0.170172
1207,0.167279
1208,0.163701
1209,0.169669
1210,0.158004
1211,0.167181
1212,0.17009
1213,0.173411
1214,0.163295
1215,0.16327
1216,0.164227
1217,0.155787
1218,0.164559
1219,0.174115
1220,0.162507
1221,0.179039
1222,0.167259
1223,0.181866
1224,0.175864
1225,0.180155
1226,0.159818
1227,0.161369
1228,0.172571
1229,0.158774
1230,0.161726
1231,0.21023
1232,0.187718
1233,0.181776
1234,0.174591
1235,0.15813
1236,0.151856
1237,0.183637
1238,0.158687
1239,0.178048
1240,0.161527
1241,0.176748
1242,0.180495
1243,0.178234
1244,0.162037
1245,0.161139
1246,0.156742
1247,0.159748
1248,0.168206
1249,0.157544
1250,0.160289
1251,0.167408
1252,0.172997
1253,0.137725
1254,0.181359
1255,0.163862
1256,0.176168
1257,0.155663
1258,0.153256
1259,0.14673
1260,0.179975
1261,0.170813
1262,0.166482
1263,0.16114
1264,0.168236
1265,0.154056
1266,0.176205
1267,0.156483
1268,0.16626
1269,0.170948
1270,0.167394
1271,0.162197
1272,0.156889
1273,0.158299
1274,0.151387
1275,0.156444
1276,0.164534
1277,0.167042
1278,0.169658
1279,0.161653
1280,0.154546
1281,0.171963
1282,0.160943
1283,0.161336
1284,0.165028
1285,0.175055
1286,0.174165
1287,0.237437
1288,0.168288
1289,0.16728
1290,0.189669
1291,0.155397
1292,0.163874
1293,0.161956
1294,0.171666
1295,0.162857
1296,0.168111
1297,0.163789
1298,0.161805
1299,0.161858
1300,0.165925
1301,0.176823
1302,0.163413
1303,0.173514
1304,0.173276
1305,0.163692
1306,0.16093
1307,0.163208
1308,0.158714
1309,0.163087
1310,0.159765
1311,0.17213
1312,0.170392
1313,0.164022
1314,0.189718
1315,0.182223
1316,0.177149
1317,0.158529
1318,0.170942
1319,0.183437
1320,0.194994
1321,0.155382
1322,0.154348
1323,0.170856
1324,0.173582
1325,0.159672
1326,0.150606
1327,0.16008
1328,0.157045
1329,0.159589
1330,0.155733
1331,0.155457
1332,0.158495
1333,0.174252
1334,0.160806
1335,0.168649
1336,0.160487
1337,0.171148
1338,0.161997
1339,0.160157
1340,0.170718
1341,0.171253
1342,0.183327
1343,0.155506
1344,0.160152
1345,0.162862
1346,0.156544
1347,0.166385
1348,0.164461
1349,0.159746
1350,0.153411
1351,0.157501
1352,0.16117
1353,0.157156
1354,0.166972
1355,0.173158
1356,0.173833
1357,0.160427
1358,0.163612
1359,0.181224
1360,0.163124
1361,0.161304
1362,0.181115
1363,0.166438
1364,0.15662
1365,0.164779
1366,0.163371
1367,0.173125
1368,0.166037
1369,0.173315
1370,0.173136
1371,0.16635
1372,0.159467
1373,0.158993
1374,0.162364
1375,0.168433
1376,0.181973
1377,0.163309
1378,0.153235
1379,0.177316
1380,0.160163
1381,0.158817
1382,0.156119
1383,0.16266
1384,0.200612
1385,0.167517
1386,0.161721
1387,0.166091
1388,0.179933
1389,0.179728
1390,0.158944
1391,0.172243
1392,0.161694
1393,0.157348
1394,0.155754
1395,0.17522
1396,0.16483
1397,0.153479
1398,0.184683
1399,0.164006
1400,0.169642
1401,0.164817
1402,0.165939
1403,0.158111
1404,0.179362
1405,0.161662
1406,0.160079
1407,0.171156
1408,0.169166
1409,0.157056
1410,0.163465
1411,0.163098
1412,0.154681
1413,0.170565
1414,0.176197
1415,0.155289
1416,0.154437
1417,0.157756
1418,0.178988
1419,0.160023
1420,0.166637
1421,0.168218
1422,0.169641
1423,0.163055
1424,0.155416
1425,0.163325
1426,0.166567
1427,0.165324
1428,0.168809
1429,0.157391
1430,0.172173
1431,0.169749
1432,0.164887
1433,0.160507
1434,0.164806
1435,0.159925
1436,0.175402
1437,0.162803
1438,0.160715
1439,0.164379
1440,0.161107
1441,0.16217
1442,0.157302
1443,0.160216
1444,0.167803
1445,0.157956
1446,0.164518
1447,0.161816
1448,0.168323
1449,0.169992
1450,0.170823
1451,0.168978
1452,0.167983
1453,0.164338
1454,0.16399
1455,0.191884
1456,0.156291
1457,0.156781
1458,0.166648
1459,0.169177
1460,0.166142
1461,0.166051
1462,0.163919
1463,0.178672
1464,0.179569
1465,0.165284
1466,0.173001
1467,0.165328
1468,0.166705
1469,0.161241
1470,0.158652
1471,0.168706
1472,0.184225
1473,0.160177
1474,0.163169
1475,0.171183
1476,0.166798
1477,0.175242
1478,0.168332
1479,0.191495
1480,0.171712
1481,0.173098
1482,0.152968
1483,0.180658
1484,0.172383
1485,0.163881
1486,0.164713
1487,0.194297
1488,0.167479
1489,0.177235
1490,0.184364
1491,0.166353
1492,0.169662
1493,0.161643
1494,0.165808
1495,0.166487
1496,0.16298
1497,0.171499
1498,0.160104
1499,0.182632
1500,0.172704
1501,0.161151
1502,0.161756
1503,0.170999
1504,0.165717
1505,0.17052
1506,0.151715
1507,0.159338
1508,0.190151
1509,0.16103
1510,0.157075
1511,0.205468
1512,0.166023
1513,0.178231
1514,0.167513
1515,0.159796
1516,0.186033
1517,0.16824
1518,0.175885
1519,0.209502
1520,0.160306
1521,0.16854
1522,0.168275
1523,0.168799
1524,0.163801
1525,0.16681
1526,0.162154
1527,0.158839
1528,0.167838
1529,0.175601
1530,0.16061
1531,0.172786
1532,0.180904
1533,0.165352
1534,0.168087
1535,0.185809
1536,0.161588
1537,0.165523
1538,0.166932
1539,0.171346
1540,0.20965
1541,0.153042
1542,0.156262
1543,0.174341
1544,0.163286
1545,0.164626
1546,0.177101
1547,0.162984
1548,0.157643
1549,0.165337
1550,0.159234
1551,0.161041
1552,0.156861
1553,0.165256
1554,0.173646
1555,0.192022
1556,0.170746
1557,0.160758
1558,0.175721
1559,0.180018
1560,0.164198
1561,0.167425
1562,0.154282
1563,0.182429
1564,0.16061
1565,0.166595
1566,0.165419
1567,0.162117
1568,0.153137
1569,0.143725
1570,0.156327
1571,0.158559
1572,0.165631
1573,0.174643
1574,0.161539
1575,0.162529
1576,0.173174
1577,0.162164
1578,0.194085
1579,0.160001
1580,0.173332
1581,0.175093
1582,0.179373
1583,0.16054
1584,0.17467
1585,0.161838
1586,0.167626
1587,0.165111
1588,0.166195
1589,0.167014
1590,0.161288
1591,0.170397
1592,0.186616
1593,0.199825
1594,0.175012
1595,0.196729
1596,0.159357
1597,0.171531
1598,0.167017
1599,0.164024
1600,0.157597
1601,0.173317
1602,0.167727
1603,0.173671
1604,0.191524
1605,0.168403
1606,0.172563
1607,0.174757
1608,0.161183
1609,0.157697
1610,0.156262
1611,0.166234
1612,0.15601
1613,0.162192
1614,0.185785
1615,0.164939
1616,0.165502
1617,0.181243
1618,0.200429
1619,0.169119
1620,0.167076
1621,0.155717
1622,0.176971
1623,0.162762
1624,0.202629
1625,0.155755
1626,0.160293
1627,0.15421
1628,0.160975
1629,0.17339
1630,0.159042
1631,0.160715
1632,0.159305
1633,0.165828
1634,0.165441
1635,0.157063
1636,0.165019
1637,0.161256
1638,0.156108
1639,0.157525
1640,0.164916
1641,0.170446
1642,0.163917
1643,0.160401
1644,0.156548
1645,0.169533
1646,0.171736
1647,0.160073
1648,0.163303
1649,0.166598
1650,0.166962
1651,0.159556
1652,0.166079
1653,0.188277
1654,0.16012
1655,0.172621
1656,0.170839
1657,0.155701
1658,0.165703
1659,0.156798
1660,0.187406
1661,0.171015
1662,0.170578
1663,0.154554
1664,0.165739
1665,0.161117
1666,0.153752
1667,0.176935
1668,0.162351
1669,0.157981
1670,0.159628
1671,0.166819
1672,0.168935
1673,0.24713
1674,0.176396
1675,0.172554
1676,0.159607
1677,0.154862
1678,0.168078
1679,0.162397
1680,0.155245
1681,0.17918
1682,0.160829
1683,0.189676
1684,0.162867
1685,0.151216
1686,0.159105
1687,0.155977
1688,0.167073
1689,0.166688
1690,0.157654
1691,0.155477
1692,0.152142
1693,0.157874
1694,0.157488
1695,0.155278
1696,0.171106
1697,0.171922
1698,0.160546
1699,0.151178
1700,0.152617
1701,0.163653
1702,0.161931
1703,0.173211
1704,0.161537
1705,0.160214
1706,0.160094
1707,0.173785
1708,0.164799
1709,0.154617
1710,0.15993
1711,0.161289
1712,0.158188
1713,0.164999
1714,0.190639
1715,0.152501
1716,0.157697
1717,0.159253
1718,0.173856
1719,0.168664
1720,0.163403
1721,0.165154
1722,0.168542
1723,0.16282
1724,0.192251
1725,0.163866
1726,0.168099
1727,0.158909
1728,0.167379
1729,0.157051
1730,0.180861
1731,0.164962
1732,0.175922
1733,0.159218
1734,0.162516
1735,0.166838
1736,0.152133
1737,0.168154
1738,0.166966
1739,0.159056
1740,0.19579
1741,0.177715
1742,0.163575
1743,0.149552
1744,0.142635
1745,0.169401
1746,0.168449
1747,0.159724
1748,0.170961
1749,0.166199
1750,0.156002
1751,0.190709
1752,0.156564
1753,0.159565
1754,0.159215
1755,0.161491
1756,0.173852
1757,0.156896
1758,0.163709
1759,0.155145
1760,0.168557
1761,0.177857
1762,0.162597
1763,0.176581
1764,0.165162
1765,0.159933
1766,0.157445
1767,0.157097
1768,0.164655
1769,0.165096
1770,0.16973
1771,0.158323
1772,0.156871
1773,0.161637
1774,0.164923
1775,0.154665
1776,0.161768
1777,0.161514
1778,0.16082
1779,0.162092
1780,0.169393
1781,0.155353
1782,0.155297
1783,0.161886
1784,0.161714
1785,0.155175
1786,0.162024
1787,0.1572
1788,0.159143
1789,0.157833
1790,0.16278
1791,0.156902
1792,0.176662
1793,0.143637
1794,0.189086
1795,0.154983
1796,0.160765
1797,0.168211
1798,0.18233
1799,0.170342
1800,0.168961
1801,0.175763
1802,0.158241
1803,0.156569
1804,0.155057
1805,0.16015
1806,0.155355
1807,0.156538
1808,0.16538
1809,0.165589
1810,0.16091
1811,0.155971
1812,0.186243
1813,0.156306
1814,0.183445
1815,0.15621
1816,0.196953
1817,0.165657
1818,0.16144
1819,0.157106
1820,0.163225
1821,0.16642
1822,0.172962
1823,0.163927
1824,0.166236
1825,0.174615
1826,0.16
1827,0.158815
1828,0.182968
1829,0.16466
1830,0.180725
1831,0.159613
1832,0.161065
1833,0.165434
1834,0.163427
1835,0.174901
1836,0.168563
1837,0.154309
1838,0.166808
1839,0.158657
1840,0.164505
1841,0.183683
1842,0.157939
1843,0.162193
1844,0.152197
1845,0.158625
1846,0.167666
1847,0.154633
1848,0.158037
1849,0.162087
1850,0.171249
1851,0.16559
1852,0.173467
1853,0.163791
1854,0.168705
1855,0.164578
1856,0.166355
1857,0.166954
1858,0.159177
1859,0.174239
1860,0.168917
1861,0.155895
1862,0.166514
1863,0.158293
1864,0.164566
1865,0.150576
1866,0.156877
1867,0.158769
1868,0.178648
1869,0.158039
1870,0.164274
1871,0.153203
1872,0.165309
1873,0.226216
1874,0.149119
1875,0.174616
